LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1660661380.198324,1751462.333,8884,3,MX,1,100,-6
1660661380.237607,1751500.667,8884,3,MX,1,100,-7
1660661380.276889,1751539.000,8884,3,MX,1,100,-7
1660661380.317368,1751578.500,8904,2,MX,1,100,-8
1660661380.357846,1751618.000,8904,2,MX,1,100,-6
1660661380.396446,1751655.667,8920,3,MX,1,100,-6
1660661380.435046,1751693.333,8920,3,MX,1,100,-6
1660661380.473645,1751731.000,8920,3,MX,1,100,-7
1660661380.512245,1751768.667,8939,3,MX,1,100,-7
1660661380.550845,1751806.333,8939,3,MX,1,100,-6
1660661380.589444,1751844.000,8939,3,MX,1,100,-6
1660661380.630948,1751884.500,8953,2,MX,1,100,-6
1660661380.672451,1751925.000,8953,2,MX,1,100,-6
1660661380.711392,1751963.000,8971,3,MX,1,100,-7
1660661380.750333,1752001.000,8971,3,MX,1,100,-5
1660661380.789275,1752039.000,8971,3,MX,1,100,-7
1660661380.831290,1752080.000,8987,2,MX,1,100,-7
1660661380.873306,1752121.000,8987,2,MX,1,100,-6
1660661380.911906,1752158.667,9004,3,MX,1,100,-6
1660661380.950505,1752196.333,9004,3,MX,1,100,-6
1660661380.989105,1752234.000,9004,3,MX,1,100,-7
1660661381.031633,1752275.500,9020,2,MX,1,100,-6
1660661381.074161,1752317.000,9020,2,MX,1,100,-7
1660661381.115792,1752357.625,9038,8,MX,1,100,-6
1660661381.157423,1752398.250,9038,8,MX,1,100,-7
1660661381.199055,1752438.875,9038,8,MX,1,100,-7
1660661381.240686,1752479.500,9038,8,MX,1,100,-6
1660661381.282317,1752520.125,9038,8,MX,1,100,-7
1660661381.323949,1752560.750,9038,8,MX,1,100,-7
1660661381.365580,1752601.375,9038,8,MX,1,100,-8
1660661381.407211,1752642.000,9038,8,MX,1,100,-6
1660661381.445982,1752679.833,9057,6,MX,1,100,-6
1660661381.484752,1752717.667,9057,6,MX,1,100,-6
1660661381.523523,1752755.500,9057,6,MX,1,100,-6
1660661381.562293,1752793.333,9057,6,MX,1,100,-7
1660661381.601064,1752831.167,9057,6,MX,1,100,-6
1660661381.639834,1752869.000,9057,6,MX,1,100,-8
1660661381.681081,1752909.250,9074,4,MX,1,100,-6
1660661381.722328,1752949.500,9074,4,MX,1,100,-7
1660661381.763575,1752989.750,9074,4,MX,1,100,-6
1660661381.804822,1753030.000,9074,4,MX,1,100,-6
1660661381.843422,1753067.667,9093,3,MX,1,100,-7
1660661381.882022,1753105.333,9093,3,MX,1,100,-6
1660661381.920621,1753143.000,9093,3,MX,1,100,-7
1660661381.963150,1753184.500,9108,2,MX,1,100,-9
1660661382.005677,1753226.000,9108,2,MX,1,100,-7
1660661382.044960,1753264.333,9128,3,MX,1,100,-6
1660661382.084243,1753302.667,9128,3,MX,1,100,-6
1660661382.123526,1753341.000,9128,3,MX,1,100,-7
1660661382.162126,1753378.667,9144,3,MX,1,100,-6
1660661382.200725,1753416.333,9144,3,MX,1,100,-6
1660661382.239325,1753454.000,9144,3,MX,1,100,-7
1660661382.281341,1753495.000,9161,2,MX,1,100,-6
1660661382.323356,1753536.000,9161,2,MX,1,100,-7
1660661382.362298,1753574.000,9178,3,MX,1,100,-6
1660661382.401239,1753612.000,9178,3,MX,1,100,-7
1660661382.440180,1753650.000,9178,3,MX,1,100,-7
1660661382.481171,1753690.000,9193,2,MX,1,100,-6
1660661382.522162,1753730.000,9193,2,MX,1,100,-7
1660661382.560761,1753767.667,9209,3,MX,1,100,-6
1660661382.599361,1753805.333,9209,3,MX,1,100,-7
1660661382.637961,1753843.000,9209,3,MX,1,100,-7
1660661382.679464,1753883.500,9227,2,MX,1,100,-7
1660661382.720967,1753924.000,9227,2,MX,1,100,-6
1660661382.759909,1753962.000,9243,3,MX,1,100,-7
1660661382.798850,1754000.000,9243,3,MX,1,100,-7
1660661382.837791,1754038.000,9243,3,MX,1,100,-6
1660661382.879294,1754078.500,9267,4,MX,1,100,-5
1660661382.920798,1754119.000,9267,4,MX,1,100,-7
1660661382.962301,1754159.500,9267,4,MX,1,100,-6
1660661383.003804,1754200.000,9267,4,MX,1,100,-6
1660661383.042745,1754238.000,9285,3,MX,1,100,-7
1660661383.081686,1754276.000,9285,3,MX,1,100,-7
1660661383.120628,1754314.000,9285,3,MX,1,100,-6
1660661383.162643,1754355.000,9300,2,MX,1,100,-6
1660661383.204659,1754396.000,9300,2,MX,1,100,-6
1660661383.243942,1754434.333,9316,3,MX,1,100,-4
1660661383.283225,1754472.667,9316,3,MX,1,100,-6
1660661383.322508,1754511.000,9316,3,MX,1,100,-6
1660661383.363498,1754551.000,9336,2,MX,1,100,-6
1660661383.404489,1754591.000,9336,2,MX,1,100,-6
1660661383.443431,1754629.000,9352,3,MX,1,100,-6
1660661383.482372,1754667.000,9352,3,MX,1,100,-6
1660661383.521313,1754705.000,9352,3,MX,1,100,-6
1660661383.563841,1754746.500,9368,2,MX,1,100,-7
1660661383.606369,1754788.000,9368,2,MX,1,100,-6
1660661383.650093,1754830.667,9386,3,MX,1,100,-7
1660661383.693816,1754873.333,9386,3,MX,1,100,-6
1660661383.737540,1754916.000,9386,3,MX,1,100,-6
1660661383.776139,1754953.667,9403,3,MX,1,100,-7
1660661383.814739,1754991.333,9403,3,MX,1,100,-7
1660661383.853339,1755029.000,9403,3,MX,1,100,-7
1660661383.892280,1755067.000,9419,3,MX,1,100,-6
1660661383.931221,1755105.000,9419,3,MX,1,100,-6
1660661383.970163,1755143.000,9419,3,MX,1,100,-6
1660661384.010641,1755182.500,9437,2,MX,1,100,-6
1660661384.051120,1755222.000,9437,2,MX,1,100,-6
1660661384.090744,1755260.667,9453,3,MX,1,100,-7
1660661384.130368,1755299.333,9453,3,MX,1,100,-7
1660661384.169993,1755338.000,9453,3,MX,1,100,-7
1660661384.212009,1755379.000,9469,2,MX,1,100,-6
1660661384.254024,1755420.000,9469,2,MX,1,100,-7
1660661384.292624,1755457.667,9486,3,MX,1,100,-8
1660661384.331223,1755495.333,9486,3,MX,1,100,-6
1660661384.369823,1755533.000,9486,3,MX,1,100,-6
1660661384.408765,1755571.000,9503,3,MX,1,100,-6
1660661384.447706,1755609.000,9503,3,MX,1,100,-6
1660661384.486647,1755647.000,9503,3,MX,1,100,-5
1660661384.528663,1755688.000,9519,2,MX,1,100,-5
1660661384.570678,1755729.000,9519,2,MX,1,100,-6
1660661384.609278,1755766.667,9534,3,MX,1,100,-6
1660661384.647878,1755804.333,9534,3,MX,1,100,-7
1660661384.686477,1755842.000,9534,3,MX,1,100,-6
1660661384.728493,1755883.000,9551,2,MX,1,100,-5
1660661384.770509,1755924.000,9551,2,MX,1,100,-7
1660661384.814915,1755967.333,9568,3,MX,1,100,-7
1660661384.859322,1756010.667,9568,3,MX,1,100,-7
1660661384.903729,1756054.000,9568,3,MX,1,100,-6
1660661384.937034,1756086.500,9584,2,MX,1,100,-7
1660661384.970339,1756119.000,9584,2,MX,1,100,-7
1660661385.014746,1756162.333,9602,3,MX,1,100,-6
1660661385.059152,1756205.667,9602,3,MX,1,100,-5
1660661385.103559,1756249.000,9602,3,MX,1,100,-7
1660661385.136352,1756281.000,9617,2,MX,1,100,-7
1660661385.169144,1756313.000,9617,2,MX,1,100,-7
1660661385.212868,1756355.667,9634,3,MX,1,100,-7
1660661385.256592,1756398.333,9634,3,MX,1,100,-6
1660661385.300315,1756441.000,9634,3,MX,1,100,-7
1660661385.339598,1756479.333,9651,3,MX,1,100,-6
1660661385.378881,1756517.667,9651,3,MX,1,100,-5
1660661385.418164,1756556.000,9651,3,MX,1,100,-6
1660661385.460179,1756597.000,9668,2,MX,1,100,-6
1660661385.502195,1756638.000,9668,2,MX,1,100,-7
1660661385.540795,1756675.667,9682,3,MX,1,100,-7
1660661385.579394,1756713.333,9682,3,MX,1,100,-7
1660661385.617994,1756751.000,9682,3,MX,1,100,-8
1660661385.660010,1756792.000,9700,2,MX,1,100,-6
1660661385.702025,1756833.000,9700,2,MX,1,100,-6
1660661385.740966,1756871.000,9716,3,MX,1,100,-6
1660661385.779908,1756909.000,9716,3,MX,1,100,-7
1660661385.818849,1756947.000,9716,3,MX,1,100,-6
1660661385.857107,1756984.333,9733,3,MX,1,100,-6
1660661385.895365,1757021.667,9733,3,MX,1,100,-7
1660661385.933623,1757059.000,9733,3,MX,1,100,-7
1660661385.976151,1757100.500,9751,2,MX,1,100,-7
1660661386.018679,1757142.000,9751,2,MX,1,100,-6
1660661386.057279,1757179.667,9768,3,MX,1,100,-7
1660661386.095879,1757217.333,9768,3,MX,1,100,-6
1660661386.134478,1757255.000,9768,3,MX,1,100,-7
1660661386.175469,1757295.000,9784,2,MX,1,100,-5
1660661386.216460,1757335.000,9784,2,MX,1,100,-6
1660661386.255060,1757372.667,9801,3,MX,1,100,-6
1660661386.293659,1757410.333,9801,3,MX,1,100,-6
1660661386.332259,1757448.000,9801,3,MX,1,100,-7
1660661386.374275,1757489.000,9818,2,MX,1,100,-7
1660661386.416290,1757530.000,9818,2,MX,1,100,-7
1660661386.460355,1757573.000,9833,3,MX,1,100,-7
1660661386.504421,1757616.000,9833,3,MX,1,100,-6
1660661386.548486,1757659.000,9833,3,MX,1,100,-7
1660661386.581791,1757691.500,9849,2,MX,1,100,-6
1660661386.615096,1757724.000,9849,2,MX,1,100,-6
1660661386.659844,1757767.667,9867,3,MX,1,100,-7
1660661386.704592,1757811.333,9867,3,MX,1,100,-7
1660661386.749341,1757855.000,9867,3,MX,1,100,-7
1660661386.788282,1757893.000,9883,3,MX,1,100,-6
1660661386.827223,1757931.000,9883,3,MX,1,100,-7
1660661386.866164,1757969.000,9883,3,MX,1,100,-6
1660661386.908693,1758010.500,9899,2,MX,1,100,-7
1660661386.951221,1758052.000,9899,2,MX,1,100,-6
1660661386.989820,1758089.667,9915,3,MX,1,100,-6
1660661387.028420,1758127.333,9915,3,MX,1,100,-7
1660661387.067020,1758165.000,9915,3,MX,1,100,-7
1660661387.105278,1758202.333,9933,3,MX,1,100,-5
1660661387.143536,1758239.667,9933,3,MX,1,100,-6
1660661387.181794,1758277.000,9933,3,MX,1,100,-7
1660661387.223297,1758317.500,9949,2,MX,1,100,-6
1660661387.264800,1758358.000,9949,2,MX,1,100,-6
1660661387.303058,1758395.333,9967,3,MX,1,100,-6
1660661387.341316,1758432.667,9967,3,MX,1,100,-8
1660661387.379575,1758470.000,9967,3,MX,1,100,-6
1660661387.421590,1758511.000,9981,2,MX,1,100,-6
1660661387.463606,1758552.000,9981,2,MX,1,100,-6
1660661387.502889,1758590.333,9998,3,MX,1,100,-6
1660661387.542171,1758628.667,9998,3,MX,1,100,-7
1660661387.581455,1758667.000,9998,3,MX,1,100,-6
1660661387.622958,1758707.500,10015,2,MX,1,100,-7
1660661387.664461,1758748.000,10015,2,MX,1,100,-7
1660661387.703061,1758785.667,10032,3,MX,1,100,-7
1660661387.741660,1758823.333,10032,3,MX,1,100,-6
1660661387.780260,1758861.000,10032,3,MX,1,100,-6
1660661387.822788,1758902.500,10047,2,MX,1,100,-6
1660661387.865316,1758944.000,10047,2,MX,1,100,-6
1660661387.904257,1758982.000,10063,3,MX,1,100,-6
1660661387.943198,1759020.000,10063,3,MX,1,100,-7
1660661387.982140,1759058.000,10063,3,MX,1,100,-7
1660661388.026546,1759101.333,10081,3,MX,1,100,-6
1660661388.070953,1759144.667,10081,3,MX,1,100,-6
1660661388.115360,1759188.000,10081,3,MX,1,100,-7
1660661388.156863,1759228.500,10103,2,MX,1,100,-6
1660661388.198366,1759269.000,10103,2,MX,1,100,-6
1660661388.236624,1759306.333,10121,3,MX,1,100,-6
1660661388.274883,1759343.667,10121,3,MX,1,100,-6
1660661388.313141,1759381.000,10121,3,MX,1,100,-6
1660661388.354644,1759421.500,10137,2,MX,1,100,-7
1660661388.396147,1759462.000,10137,2,MX,1,100,-7
1660661388.435088,1759500.000,10153,3,MX,1,100,-6
1660661388.474030,1759538.000,10153,3,MX,1,100,-6
1660661388.512971,1759576.000,10153,3,MX,1,100,-6
1660661388.551229,1759613.333,10172,3,MX,1,100,-6
1660661388.589487,1759650.667,10172,3,MX,1,100,-6
1660661388.627745,1759688.000,10172,3,MX,1,100,-6
1660661388.669249,1759728.500,10189,2,MX,1,100,-7
1660661388.710752,1759769.000,10189,2,MX,1,100,-7
1660661388.750376,1759807.667,10206,3,MX,1,100,-6
1660661388.790001,1759846.333,10206,3,MX,1,100,-7
1660661388.829625,1759885.000,10206,3,MX,1,100,-6
1660661388.871128,1759925.500,10222,2,MX,1,100,-6
1660661388.912632,1759966.000,10222,2,MX,1,100,-7
1660661388.951573,1760004.000,10242,3,MX,1,100,-6
1660661388.990514,1760042.000,10242,3,MX,1,100,-7
1660661389.029455,1760080.000,10242,3,MX,1,100,-5
1660661389.068738,1760118.333,10259,3,MX,1,100,-6
1660661389.108021,1760156.667,10259,3,MX,1,100,-6
1660661389.147304,1760195.000,10259,3,MX,1,100,-6
1660661389.188807,1760235.500,10276,2,MX,1,100,-7
1660661389.230310,1760276.000,10276,2,MX,1,100,-6
1660661389.271301,1760316.000,10291,2,MX,1,100,-6
1660661389.312292,1760356.000,10291,2,MX,1,100,-7
1660661389.351233,1760394.000,10308,3,MX,1,100,-6
1660661389.390175,1760432.000,10308,3,MX,1,100,-7
1660661389.429116,1760470.000,10308,3,MX,1,100,-6
1660661389.472839,1760512.667,10324,3,MX,1,100,-7
1660661389.516563,1760555.333,10324,3,MX,1,100,-7
1660661389.560287,1760598.000,10324,3,MX,1,100,-6
1660661389.593592,1760630.500,10341,2,MX,1,100,-6
1660661389.626897,1760663.000,10341,2,MX,1,100,-6
1660661389.671645,1760706.667,10357,3,MX,1,100,-7
1660661389.716393,1760750.333,10357,3,MX,1,100,-6
1660661389.761142,1760794.000,10357,3,MX,1,100,-6
1660661389.802645,1760834.500,10373,2,MX,1,100,-6
1660661389.844148,1760875.000,10373,2,MX,1,100,-7
1660661389.883089,1760913.000,10389,3,MX,1,100,-6
1660661389.922031,1760951.000,10389,3,MX,1,100,-6
1660661389.960972,1760989.000,10389,3,MX,1,100,-6
1660661390.000255,1761027.333,10410,3,MX,1,100,-6
1660661390.039538,1761065.667,10410,3,MX,1,100,-6
1660661390.078820,1761104.000,10410,3,MX,1,100,-6
1660661390.120324,1761144.500,10428,2,MX,1,100,-6
1660661390.161827,1761185.000,10428,2,MX,1,100,-6
1660661390.200768,1761223.000,10443,3,MX,1,100,-5
1660661390.239709,1761261.000,10443,3,MX,1,100,-6
1660661390.278651,1761299.000,10443,3,MX,1,100,-6
1660661390.317250,1761336.667,10460,3,MX,1,100,-6
1660661390.355850,1761374.333,10460,3,MX,1,100,-7
1660661390.394450,1761412.000,10460,3,MX,1,100,-6
1660661390.434928,1761451.500,10477,2,MX,1,100,-6
1660661390.475407,1761491.000,10477,2,MX,1,100,-7
1660661390.514006,1761528.667,10493,3,MX,1,100,-6
1660661390.552606,1761566.333,10493,3,MX,1,100,-6
1660661390.591206,1761604.000,10493,3,MX,1,100,-6
1660661390.633734,1761645.500,10511,2,MX,1,100,-6
1660661390.676262,1761687.000,10511,2,MX,1,100,-6
1660661390.714520,1761724.333,10525,3,MX,1,100,-7
1660661390.752778,1761761.667,10525,3,MX,1,100,-6
1660661390.791036,1761799.000,10525,3,MX,1,100,-6
1660661390.832539,1761839.500,10544,2,MX,1,100,-6
1660661390.874043,1761880.000,10544,2,MX,1,100,-6
1660661390.919132,1761924.000,10560,3,MX,1,100,-7
1660661390.964222,1761968.000,10560,3,MX,1,100,-6
1660661391.009312,1762012.000,10560,3,MX,1,100,-7
1660661391.042617,1762044.500,10579,2,MX,1,100,-7
1660661391.075922,1762077.000,10579,2,MX,1,100,-6
1660661391.120671,1762120.667,10593,3,MX,1,100,-6
1660661391.165419,1762164.333,10593,3,MX,1,100,-7
1660661391.210167,1762208.000,10593,3,MX,1,100,-6
1660661391.249109,1762246.000,10610,3,MX,1,100,-7
1660661391.288050,1762284.000,10610,3,MX,1,100,-6
1660661391.326991,1762322.000,10610,3,MX,1,100,-6
1660661391.367982,1762362.000,10627,2,MX,1,100,-6
1660661391.408973,1762402.000,10627,2,MX,1,100,-6
1660661391.447572,1762439.667,10644,3,MX,1,100,-6
1660661391.486172,1762477.333,10644,3,MX,1,100,-7
1660661391.524772,1762515.000,10644,3,MX,1,100,-7
1660661391.566787,1762556.000,10659,2,MX,1,100,-6
1660661391.608803,1762597.000,10659,2,MX,1,100,-6
1660661391.647061,1762634.333,10676,3,MX,1,100,-6
1660661391.685319,1762671.667,10676,3,MX,1,100,-6
1660661391.723577,1762709.000,10676,3,MX,1,100,-6
1660661391.762519,1762747.000,10692,3,MX,1,100,-7
1660661391.801460,1762785.000,10692,3,MX,1,100,-6
1660661391.840401,1762823.000,10692,3,MX,1,100,-7
1660661391.881904,1762863.500,10709,2,MX,1,100,-7
1660661391.923408,1762904.000,10709,2,MX,1,100,-6
1660661391.962007,1762941.667,10726,3,MX,1,100,-7
1660661392.000607,1762979.333,10726,3,MX,1,100,-6
1660661392.039207,1763017.000,10726,3,MX,1,100,-7
1660661392.081222,1763058.000,10742,2,MX,1,100,-6
1660661392.123238,1763099.000,10742,2,MX,1,100,-6
1660661392.162521,1763137.333,10758,3,MX,1,100,-6
1660661392.201804,1763175.667,10758,3,MX,1,100,-7
1660661392.241086,1763214.000,10758,3,MX,1,100,-6
1660661392.282077,1763254.000,10778,2,MX,1,100,-7
1660661392.323068,1763294.000,10778,2,MX,1,100,-5
1660661392.362010,1763332.000,10794,3,MX,1,100,-7
1660661392.400951,1763370.000,10794,3,MX,1,100,-7
1660661392.439892,1763408.000,10794,3,MX,1,100,-7
1660661392.482420,1763449.500,10811,2,MX,1,100,-7
1660661392.524948,1763491.000,10811,2,MX,1,100,-6
1660661392.568671,1763533.667,10825,3,MX,1,100,-6
1660661392.612395,1763576.333,10825,3,MX,1,100,-6
1660661392.656119,1763619.000,10825,3,MX,1,100,-6
1660661392.695060,1763657.000,10845,3,MX,1,100,-7
1660661392.734001,1763695.000,10845,3,MX,1,100,-6
1660661392.772943,1763733.000,10845,3,MX,1,100,-7
1660661392.813933,1763773.000,10861,2,MX,1,100,-6
1660661392.854924,1763813.000,10861,2,MX,1,100,-7
1660661392.893182,1763850.333,10880,3,MX,1,100,-7
1660661392.931440,1763887.667,10880,3,MX,1,100,-6
1660661392.969698,1763925.000,10880,3,MX,1,100,-7
1660661393.012226,1763966.500,10896,2,MX,1,100,-6
1660661393.054754,1764008.000,10896,2,MX,1,100,-6
1660661393.094037,1764046.333,10913,3,MX,1,100,-5
1660661393.133320,1764084.667,10913,3,MX,1,100,-6
1660661393.172603,1764123.000,10913,3,MX,1,100,-8
1660661393.211203,1764160.667,10931,3,MX,1,100,-8
1660661393.249802,1764198.333,10931,3,MX,1,100,-5
1660661393.288402,1764236.000,10931,3,MX,1,100,-6
1660661393.329905,1764276.500,10949,2,MX,1,100,-6
1660661393.371408,1764317.000,10949,2,MX,1,100,-8
1660661393.413168,1764357.750,10970,4,MX,1,100,-7
1660661393.454927,1764398.500,10970,4,MX,1,100,-5
1660661393.496687,1764439.250,10970,4,MX,1,100,-7
1660661393.538446,1764480.000,10970,4,MX,1,100,-5
1660661393.577046,1764517.667,10987,3,MX,1,100,-5
1660661393.615645,1764555.333,10987,3,MX,1,100,-7
1660661393.654245,1764593.000,10987,3,MX,1,100,-6
1660661393.693187,1764631.000,11004,3,MX,1,100,-7
1660661393.732128,1764669.000,11004,3,MX,1,100,-7
1660661393.771069,1764707.000,11004,3,MX,1,100,-6
1660661393.812572,1764747.500,11019,2,MX,1,100,-7
1660661393.854075,1764788.000,11019,2,MX,1,100,-5
1660661393.893017,1764826.000,11035,3,MX,1,100,-7
1660661393.931958,1764864.000,11035,3,MX,1,100,-7
1660661393.970899,1764902.000,11035,3,MX,1,100,-5
1660661394.009157,1764939.333,11054,3,MX,1,100,-8
1660661394.047415,1764976.667,11054,3,MX,1,100,-6
1660661394.085674,1765014.000,11054,3,MX,1,100,-6
1660661394.126664,1765054.000,11070,2,MX,1,100,-7
1660661394.167655,1765094.000,11070,2,MX,1,100,-6
1660661394.212404,1765137.667,11087,3,MX,1,100,-7
1660661394.257152,1765181.333,11087,3,MX,1,100,-6
1660661394.301900,1765225.000,11087,3,MX,1,100,-7
1660661394.335718,1765258.000,11102,2,MX,1,100,-6
1660661394.369535,1765291.000,11102,2,MX,1,100,-6
1660661394.413600,1765334.000,11121,3,MX,1,100,-7
1660661394.457665,1765377.000,11121,3,MX,1,100,-6
1660661394.501730,1765420.000,11121,3,MX,1,100,-7
1660661394.535036,1765452.500,11137,2,MX,1,100,-7
1660661394.568341,1765485.000,11137,2,MX,1,100,-6
1660661394.612747,1765528.333,11155,3,MX,1,100,-7
1660661394.657154,1765571.667,11155,3,MX,1,100,-6
1660661394.701561,1765615.000,11155,3,MX,1,100,-6
1660661394.735378,1765648.000,11169,2,MX,1,100,-7
1660661394.769196,1765681.000,11169,2,MX,1,100,-6
1660661394.813602,1765724.333,11186,3,MX,1,100,-7
1660661394.858009,1765767.667,11186,3,MX,1,100,-7
1660661394.902416,1765811.000,11186,3,MX,1,100,-4
1660661394.941357,1765849.000,11203,3,MX,1,100,-6
1660661394.980299,1765887.000,11203,3,MX,1,100,-7
1660661395.019240,1765925.000,11203,3,MX,1,100,-6
1660661395.057498,1765962.333,11223,3,MX,1,100,-6
1660661395.095756,1765999.667,11223,3,MX,1,100,-7
1660661395.134014,1766037.000,11223,3,MX,1,100,-7
1660661395.176542,1766078.500,11241,2,MX,1,100,-7
1660661395.219070,1766120.000,11241,2,MX,1,100,-6
1660661395.257328,1766157.333,11256,3,MX,1,100,-7
1660661395.295586,1766194.667,11256,3,MX,1,100,-7
1660661395.333844,1766232.000,11256,3,MX,1,100,-7
1660661395.374835,1766272.000,11273,2,MX,1,100,-5
1660661395.415826,1766312.000,11273,2,MX,1,100,-6
1660661395.454767,1766350.000,11290,3,MX,1,100,-7
1660661395.493709,1766388.000,11290,3,MX,1,100,-7
1660661395.532650,1766426.000,11290,3,MX,1,100,-7
1660661395.575178,1766467.500,11306,2,MX,1,100,-5
1660661395.617706,1766509.000,11306,2,MX,1,100,-5
1660661395.656306,1766546.667,11324,3,MX,1,100,-5
1660661395.694905,1766584.333,11324,3,MX,1,100,-7
1660661395.733505,1766622.000,11324,3,MX,1,100,-6
1660661395.775520,1766663.000,11338,2,MX,1,100,-6
1660661395.817536,1766704.000,11338,2,MX,1,100,-6
1660661395.861943,1766747.333,11355,3,MX,1,100,-6
1660661395.906349,1766790.667,11355,3,MX,1,100,-5
1660661395.950756,1766834.000,11355,3,MX,1,100,-7
1660661395.989356,1766871.667,11373,3,MX,1,100,-7
1660661396.027956,1766909.333,11373,3,MX,1,100,-7
1660661396.066555,1766947.000,11373,3,MX,1,100,-7
1660661396.109083,1766988.500,11390,2,MX,1,100,-7
1660661396.151611,1767030.000,11390,2,MX,1,100,-6
1660661396.190211,1767067.667,11404,3,MX,1,100,-7
1660661396.228811,1767105.333,11404,3,MX,1,100,-7
1660661396.267410,1767143.000,11404,3,MX,1,100,-6
1660661396.305668,1767180.333,11422,3,MX,1,100,-7
1660661396.343926,1767217.667,11422,3,MX,1,100,-6
1660661396.382185,1767255.000,11422,3,MX,1,100,-6
1660661396.424200,1767296.000,11438,2,MX,1,100,-7
1660661396.466216,1767337.000,11438,2,MX,1,100,-6
1660661396.504816,1767374.667,11457,3,MX,1,100,-7
1660661396.543415,1767412.333,11457,3,MX,1,100,-7
1660661396.582015,1767450.000,11457,3,MX,1,100,-6
1660661396.620615,1767487.667,11474,3,MX,1,100,-7
1660661396.659214,1767525.333,11474,3,MX,1,100,-6
1660661396.697814,1767563.000,11474,3,MX,1,100,-6
1660661396.740342,1767604.500,11491,2,MX,1,100,-6
1660661396.782870,1767646.000,11491,2,MX,1,100,-6
1660661396.821811,1767684.000,11507,3,MX,1,100,-5
1660661396.860753,1767722.000,11507,3,MX,1,100,-5
1660661396.899694,1767760.000,11507,3,MX,1,100,-6
1660661396.940685,1767800.000,11526,2,MX,1,100,-6
1660661396.981675,1767840.000,11526,2,MX,1,100,-6
1660661397.024204,1767881.500,11544,2,MX,1,100,-6
1660661397.066731,1767923.000,11544,2,MX,1,100,-6
1660661397.105331,1767960.667,11559,3,MX,1,100,-6
1660661397.143931,1767998.333,11559,3,MX,1,100,-5
1660661397.182530,1768036.000,11559,3,MX,1,100,-6
1660661397.226596,1768079.000,11575,3,MX,1,100,-5
1660661397.270661,1768122.000,11575,3,MX,1,100,-5
1660661397.314726,1768165.000,11575,3,MX,1,100,-6
1660661397.347519,1768197.000,11593,2,MX,1,100,-7
1660661397.380311,1768229.000,11593,2,MX,1,100,-7
1660661397.424718,1768272.333,11609,3,MX,1,100,-6
1660661397.469125,1768315.667,11609,3,MX,1,100,-5
1660661397.513531,1768359.000,11609,3,MX,1,100,-6
1660661397.546836,1768391.500,11628,2,MX,1,100,-5
1660661397.580142,1768424.000,11628,2,MX,1,100,-6
