LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1659046176.952584,136788.000,17714,1,T1,1,100,29.340
1659046177.086751,136919.000,17746,1,T1,1,100,29.502
1659046177.218870,137048.000,17763,1,T1,1,100,29.501
1659046177.350989,137177.000,17780,1,T1,1,100,29.465
1659046177.486181,137309.000,17812,1,T1,1,100,29.520
1659046177.618300,137438.000,17830,1,T1,1,100,29.438
1659046177.753492,137570.000,17846,1,T1,1,100,29.402
1659046177.885611,137699.000,17863,1,T1,1,100,29.458
1659046178.018754,137829.000,17880,1,T1,1,100,29.517
1659046178.150873,137958.000,17897,1,T1,1,100,29.543
1659046178.284017,138088.000,17928,1,T1,1,100,29.519
1659046178.416136,138217.000,17946,1,T1,1,100,29.543
1659046178.549279,138347.000,17963,1,T1,1,100,29.483
1659046178.684471,138479.000,17995,1,T1,1,100,29.422
1659046178.816590,138608.000,18011,1,T1,1,100,29.466
1659046178.950757,138739.000,18028,1,T1,1,100,29.379
1659046179.082876,138868.000,18050,1,T1,1,100,29.377
1659046179.214995,138997.000,18081,1,T1,1,100,29.482
1659046179.349163,139128.000,18099,1,T1,1,100,29.528
1659046179.481282,139257.000,18118,1,T1,1,100,29.441
1659046179.615449,139388.000,18151,1,T1,1,100,29.475
1659046179.747569,139517.000,18167,1,T1,1,100,29.489
1659046179.881736,139648.000,18183,1,T1,1,100,29.424
1659046180.014879,139778.000,18201,1,T1,1,100,29.396
1659046180.148023,139908.000,18217,1,T1,1,100,29.349
1659046180.281166,140038.000,18249,1,T1,1,100,29.470
1659046180.414309,140168.000,18267,1,T1,1,100,29.452
1659046180.547452,140298.000,18283,1,T1,1,100,29.515
1659046180.679572,140427.000,18316,1,T1,1,100,29.542
1659046180.813739,140558.000,18332,1,T1,1,100,29.483
1659046180.945858,140687.000,18348,1,T1,1,100,29.457
1659046181.080026,140818.000,18366,1,T1,1,100,29.481
1659046181.213169,140948.000,18398,1,T1,1,100,29.456
1659046181.345288,141077.000,18416,1,T1,1,100,29.517
1659046181.479456,141208.000,18434,1,T1,1,100,29.472
1659046181.611575,141337.000,18450,1,T1,1,100,29.594
1659046181.743694,141466.000,18482,1,T1,1,100,29.505
1659046181.875813,141595.000,18499,1,T1,1,100,29.502
1659046182.009980,141726.000,18516,1,T1,1,100,29.536
1659046182.143124,141856.000,18550,1,T1,1,100,29.480
1659046182.277291,141987.000,18566,1,T1,1,100,29.456
1659046182.410434,142117.000,18583,1,T1,1,100,29.481
1659046182.542554,142246.000,18601,1,T1,1,100,29.492
1659046182.677745,142378.000,18633,1,T1,1,100,29.532
1659046182.808840,142506.000,18649,1,T1,1,100,29.549
1659046182.941983,142636.000,18666,1,T1,1,100,29.592
1659046183.074103,142765.000,18683,1,T1,1,100,29.540
1659046183.208270,142896.000,18716,1,T1,1,100,29.517
1659046183.342438,143027.000,18734,1,T1,1,100,29.507
1659046183.475581,143157.000,18751,1,T1,1,100,29.432
1659046183.609748,143288.000,18783,1,T1,1,100,29.542
1659046183.741868,143417.000,18800,1,T1,1,100,29.589
1659046183.873986,143546.000,18816,1,T1,1,100,29.574
1659046184.006106,143675.000,18833,1,T1,1,100,29.638
1659046184.140273,143806.000,18865,1,T1,1,100,29.666
1659046184.272392,143935.000,18886,1,T1,1,100,29.607
1659046184.406560,144066.000,18904,1,T1,1,100,29.582
1659046184.540727,144197.000,18938,1,T1,1,100,29.571
1659046184.671822,144325.000,18955,1,T1,1,100,29.602
1659046184.805990,144456.000,18972,1,T1,1,100,29.544
1659046184.938109,144585.000,18988,1,T1,1,100,29.519
1659046185.070228,144714.000,19020,1,T1,1,100,29.544
1659046185.203371,144844.000,19037,1,T1,1,100,29.483
1659046185.337539,144975.000,19053,1,T1,1,100,29.457
1659046185.471706,145106.000,19087,1,T1,1,100,29.588
1659046185.604849,145236.000,19103,1,T1,1,100,29.538
1659046185.737993,145366.000,19120,1,T1,1,100,29.552
1659046185.869088,145494.000,19137,1,T1,1,100,29.522
1659046186.003255,145625.000,19169,1,T1,1,100,29.652
1659046186.135374,145754.000,19185,1,T1,1,100,29.636
1659046186.268517,145884.000,19204,1,T1,1,100,29.524
1659046186.401661,146014.000,19238,1,T1,1,100,29.652
1659046186.534804,146144.000,19253,1,T1,1,100,29.530
1659046186.668972,146275.000,19271,1,T1,1,100,29.584
1659046186.801091,146404.000,19287,1,T1,1,100,29.643
1659046186.935258,146535.000,19304,1,T1,1,100,29.633
1659046187.068402,146665.000,19321,1,T1,1,100,29.664
1659046187.200521,146794.000,19352,1,T1,1,100,29.606
1659046187.333664,146924.000,19370,1,T1,1,100,29.581
1659046187.466807,147054.000,19387,1,T1,1,100,29.571
1659046187.598926,147183.000,19420,1,T1,1,100,29.672
1659046187.732069,147313.000,19436,1,T1,1,100,29.716
1659046187.866237,147444.000,19452,1,T1,1,100,29.735
1659046187.997332,147572.000,19470,1,T1,1,100,29.602
1659046188.131500,147703.000,19504,1,T1,1,100,29.686
1659046188.265667,147834.000,19519,1,T1,1,100,29.651
1659046188.397786,147963.000,19537,1,T1,1,100,29.672
1659046188.531954,148094.000,19554,1,T1,1,100,29.716
1659046188.664073,148223.000,19587,1,T1,1,100,29.629
1659046188.798240,148354.000,19603,1,T1,1,100,29.627
1659046188.930359,148483.000,19619,1,T1,1,100,29.697
1659046189.065551,148615.000,19637,1,T1,1,100,29.656
1659046189.197670,148744.000,19653,1,T1,1,100,29.638
1659046189.331837,148875.000,19685,1,T1,1,100,29.666
1659046189.464981,149005.000,19708,1,T1,1,100,29.714
1659046189.597100,149134.000,19726,1,T1,1,100,29.628
1659046189.730243,149264.000,19744,1,T1,1,100,29.591
1659046189.862362,149393.000,19776,1,T1,1,100,29.681
1659046189.996530,149524.000,19792,1,T1,1,100,29.685
1659046190.127625,149652.000,19809,1,T1,1,100,29.651
1659046190.261792,149783.000,19825,1,T1,1,100,29.672
1659046190.395960,149914.000,19858,1,T1,1,100,29.645
1659046190.527055,150042.000,19877,1,T1,1,100,29.705
1659046190.660198,150172.000,19894,1,T1,1,100,29.730
1659046190.792317,150301.000,19911,1,T1,1,100,29.742
1659046190.925460,150431.000,19942,1,T1,1,100,29.782
1659046191.058604,150561.000,19959,1,T1,1,100,29.693
1659046191.192771,150692.000,19976,1,T1,1,100,29.725
1659046191.325402,150821.500,19996,2,T1,1,100,29.668
1659046191.458034,150951.000,19996,2,T1,1,100,29.821
1659046191.592201,151082.000,20015,1,T1,1,100,29.816
1659046191.723296,151210.000,20031,1,T1,1,100,29.672
1659046191.857463,151341.000,20048,1,T1,1,100,29.716
1659046191.989583,151470.000,20065,1,T1,1,100,29.771
1659046192.124774,151602.000,20082,1,T1,1,100,29.759
1659046192.257917,151732.000,20114,1,T1,1,100,29.754
1659046192.391061,151862.000,20131,1,T1,1,100,29.823
1659046192.524204,151992.000,20148,1,T1,1,100,29.817
1659046192.656323,152121.000,20164,1,T1,1,100,29.708
1659046192.789466,152251.000,20196,1,T1,1,100,29.661
1659046192.921586,152380.000,20213,1,T1,1,100,29.747
1659046193.055753,152511.000,20230,1,T1,1,100,29.749
1659046193.188896,152641.000,20262,1,T1,1,100,29.714
1659046193.323064,152772.000,20279,1,T1,1,100,29.699
1659046193.455183,152901.000,20298,1,T1,1,100,29.728
1659046193.587302,153030.000,20315,1,T1,1,100,29.776
1659046193.722494,153162.000,20347,1,T1,1,100,29.690
1659046193.853589,153290.000,20363,1,T1,1,100,29.760
1659046193.987756,153421.000,20381,1,T1,1,100,29.754
1659046194.120899,153551.000,20413,1,T1,1,100,29.787
1659046194.255067,153682.000,20428,1,T1,1,100,29.802
1659046194.388210,153812.000,20447,1,T1,1,100,29.808
1659046194.521353,153942.000,20463,1,T1,1,100,29.775
1659046194.654497,154072.000,20505,1,T1,1,100,29.832
1659046194.785592,154200.000,20521,1,T1,1,100,29.679
1659046194.920783,154332.000,20537,1,T1,1,100,29.684
1659046195.052902,154461.000,20555,1,T1,1,100,29.792
1659046195.187070,154592.000,20573,1,T1,1,100,29.697
1659046195.320213,154722.000,20607,1,T1,1,100,29.763
1659046195.453357,154852.000,20625,1,T1,1,100,29.755
1659046195.586500,154982.000,20641,1,T1,1,100,29.717
1659046195.718619,155111.000,20674,1,T1,1,100,29.736
1659046195.851762,155241.000,20690,1,T1,1,100,29.744
1659046195.983881,155370.000,20707,1,T1,1,100,29.712
1659046196.118049,155501.000,20724,1,T1,1,100,29.698
1659046196.250168,155630.000,20756,1,T1,1,100,29.763
1659046196.383311,155760.000,20773,1,T1,1,100,29.862
1659046196.516454,155890.000,20790,1,T1,1,100,29.834
1659046196.649598,156020.000,20825,1,T1,1,100,29.893
1659046196.782741,156150.000,20840,1,T1,1,100,29.847
1659046196.913836,156278.000,20857,1,T1,1,100,29.828
1659046197.049028,156410.000,20874,1,T1,1,100,29.819
1659046197.181147,156539.000,20905,1,T1,1,100,29.815
1659046197.314290,156669.000,20923,1,T1,1,100,29.849
1659046197.447433,156799.000,20940,1,T1,1,100,29.757
1659046197.579552,156928.000,20975,1,T1,1,100,29.753
1659046197.713720,157059.000,20991,1,T1,1,100,29.822
1659046197.846863,157189.000,21007,1,T1,1,100,29.781
1659046197.981031,157320.000,21024,1,T1,1,100,29.764
1659046198.113150,157449.000,21056,1,T1,1,100,29.756
1659046198.247317,157580.000,21072,1,T1,1,100,29.788
1659046198.379436,157709.000,21090,1,T1,1,100,29.837
1659046198.512580,157839.000,21109,1,T1,1,100,29.823
1659046198.646747,157970.000,21141,1,T1,1,100,29.746
1659046198.778866,158099.000,21158,1,T1,1,100,29.784
1659046198.914058,158231.000,21174,1,T1,1,100,29.800
1659046199.045153,158359.000,21209,1,T1,1,100,29.843
1659046199.178296,158489.000,21225,1,T1,1,100,29.826
1659046199.311440,158619.000,21242,1,T1,1,100,29.818
1659046199.443559,158748.000,21260,1,T1,1,100,29.850
1659046199.576702,158878.000,21292,1,T1,1,100,29.758
1659046199.709845,159008.000,21308,1,T1,1,100,29.824
